,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
1778,3796,15339,15339,15339,15339,15339,15339,15511,1449,1431266945924427780,1431266945924427780,1630075606000.0,2021-08-27 10:46:46,-400,,indians are so dumb and weird i hate y'all  https://t.co/bFwVoTqnep,en,[],[],1291665615581634561,1291665615581634561,sortafairytale,rachit,5,10,https://twitter.com/sortafairytale/status/1431266945924427780,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhsdWVEAQJpvT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhsdWVEAQJpvT.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,indians are so dumb and weird i hate y'all,False,9
32,2050,9205,9205,9205,9205,9205,9205,9304,1261,1431208729349918722,1431208385735766017,1630061726000.0,2021-08-27 06:55:26,-400,,"She goes “sorry, I didn’t know how to tell you” I looked at her like, I told her I am a big man you know? 🤣 tf was I going to do? Cry? Fight her?  https://t.co/8VNhahpx39",en,[],[],106793434,106793434,fasculineking,Khaz.,5,6,https://twitter.com/fasculineking/status/1431208729349918722,[],['https://pbs.twimg.com/tweet_video_thumb/E9ysv_OX0AECRJT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ysv_OX0AECRJT.jpg,False,0,1,0,,.gif,,,,,,,[],,,,,"She goes “sorry, I didn’t know how to tell you” I looked at her like, I told her I am a big man you know? 🤣 tf was I going to do? Cry? Fight her?",False,35
7104,9122,32321,32321,32321,32321,32321,32321,32655,494,1431403923529678851,1431372308405497863,1630108264000.0,2021-08-27 19:51:04,-400,,The guitar tech just came out and checked a freakin dulcimer.  https://t.co/HOfDKuC2ot,en,[],[],1131316399396179968,1131316399396179968,CountryQueer1,Country Queer,5,19,https://twitter.com/CountryQueer1/status/1431403923529678851,[],['https://pbs.twimg.com/tweet_video_thumb/E91eRyjX0AAZXua.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eRyjX0AAZXua.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,The guitar tech just came out and checked a freakin dulcimer.,False,11
184,2202,9691,9691,9691,9691,9691,9691,9796,1753,1431208650454888448,1431208650454888448,1630061707000.0,2021-08-27 06:55:07,-400,,THAT ONE FS OF MARK TALKING ABT THE SPIDERMAN NEWEST TEASER….  https://t.co/Kh42dmsdHY,en,[],[],1319570669944778752,1319570669944778752,jaemvoirs,ًcill,5,6,https://twitter.com/jaemvoirs/status/1431208650454888448,[],['https://pbs.twimg.com/tweet_video_thumb/E9ysrWWUUAEWmkd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ysrWWUUAEWmkd.jpg,False,0,1,0,,.gif,,,,,,,[],,,,,THAT ONE FS OF MARK TALKING ABT THE SPIDERMAN NEWEST TEASER….,False,11
6944,8962,31845,31845,31845,31845,31845,31845,32179,18,1431403988155572225,1431378873191632899,1630108279000.0,2021-08-27 19:51:19,-400,,@doomfelter I’m happy for you but also jealous  https://t.co/j1NavzckrU,en,[],[],307470011,307470011,Lavenderbrarian,Kayla,5,19,https://twitter.com/Lavenderbrarian/status/1431403988155572225,[],['https://pbs.twimg.com/tweet_video_thumb/E91eVkxXsAIz4JU.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eVkxXsAIz4JU.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'doomfelter', 'name': 'Beautiful Specimen of an Okay Library Worker', 'id': '108016301'}]",,,,,I’m happy for you but also jealous,True,7
3981,5999,22501,22501,22501,22501,22501,22501,22748,630,1431319509072289799,1431317007442616325,1630088138000.0,2021-08-27 14:15:38,-400,,@kneary22 Case and point! Hope you’re enjoying the golf cart  https://t.co/2Yf53uz2uW,en,[],[],453407174,453407174,loveof_diamonds,Katie,5,14,https://twitter.com/loveof_diamonds/status/1431319509072289799,[],['https://pbs.twimg.com/tweet_video_thumb/E90RgQOXoAAw0kU.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RgQOXoAAw0kU.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'kneary22', 'name': 'BUD HAS BEEN EXTENDED (but someone hire Becky)', 'id': '1631702719'}]",,,,,Case and point! Hope you’re enjoying the golf cart,True,9
11407,13425,45870,45870,45870,45870,45870,45870,46334,116,1431499404700266497,1431325211060621316,1630131028000.0,2021-08-28 02:10:28,-400,,@Noriko_VT I'm a spirit your bullets do nothing  https://t.co/YvPV9k1TFS,en,[],[],1331628954399240197,1331628954399240197,ArtioGrimm,Artio Grimm🐻📚 • Researcher Bear VTuber,6,2,https://twitter.com/ArtioGrimm/status/1431499404700266497,[],['https://pbs.twimg.com/tweet_video_thumb/E921GblWYAAhB9F.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E921GblWYAAhB9F.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Noriko_VT', 'name': 'Noriko 🐸🍀 PhwogPog(aka PP) Vtuber', 'id': '1314433615086776320'}]",,,,, VT I'm a spirit your bullets do nothing,True,8
7907,9925,34704,34704,34704,34704,34704,34704,35058,897,1431416684108201984,1431416684108201984,1630111306000.0,2021-08-27 20:41:46,-400,,SIKEEEEE but replace piper w me at 18😊😊  https://t.co/JC39bKbWRo,en,[],[],1277368488009650178,1277368488009650178,spngbobfatbussy,bea ⚢,5,20,https://twitter.com/spngbobfatbussy/status/1431416684108201984,[],['https://pbs.twimg.com/tweet_video_thumb/E91p4qFXIAEz6Q3.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91p4qFXIAEz6Q3.jpg,False,0,0,0,https://twitter.com/spngbobfatbussy/status/1430753246184935424,.gif,,,,,,,[],,,,,SIKEEEEE but replace piper w me at 18😊😊,False,8
5756,7774,27945,27945,27945,27945,27945,27945,28245,89,1431373842170138630,1431339559338582019,1630101092000.0,2021-08-27 17:51:32,-400,,@DustyAssKracka .Who? Whoooooo? Whooooooooooo?  https://t.co/7dTeIDc4MU,en,[],[],1417946753861623809,1417946753861623809,CovfefeFifi,Fifi Covfefe,5,17,https://twitter.com/CovfefeFifi/status/1431373842170138630,[],['https://pbs.twimg.com/tweet_video_thumb/E91C6u6XMAIS8XC.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C6u6XMAIS8XC.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'DustyAssKracka', 'name': 'One Twisted Kracka', 'id': '1365380870899646466'}]",,,,,.Who? Whoooooo? Whooooooooooo?,True,3
6485,8503,30171,30171,30171,30171,30171,30171,30490,331,1431379825487351812,1431376700336709635,1630102518000.0,2021-08-27 18:15:18,-400,,@kevormez I don't know about others but I need ari Collab🤧✨  https://t.co/UwaWB3OZZQ,en,[],[],1349809984108863489,1349809984108863489,DevjyotP,Dev,5,18,https://twitter.com/DevjyotP/status/1431379825487351812,[],['https://pbs.twimg.com/tweet_video_thumb/E91IStXUYAEzqm_.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IStXUYAEzqm_.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'kevormez', 'name': 'Kev🧣⁹⁹⁹', 'id': '1256391251101974535'}]",,,,,I don't know about others but I need ari Collab🤧✨,True,10
9768,11786,40658,40658,40658,40658,40658,40658,41064,872,1431457111674851330,1431457111674851330,1630120945000.0,2021-08-27 23:22:25,-400,,Goodnight to everyone except Kenya  https://t.co/8Rtxkqyf1g,en,[],[],505887213,505887213,gwsrry,emily🦋✨,5,23,https://twitter.com/gwsrry/status/1431457111674851330,[],['https://pbs.twimg.com/tweet_video_thumb/E92Op1lXIAQZZ2R.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92Op1lXIAQZZ2R.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Goodnight to everyone except Kenya,False,5
6757,8775,31167,31167,31167,31167,31167,31167,31497,1338,1431379713302355968,1431379713302355968,1630102492000.0,2021-08-27 18:14:52,-400,,"I love how sqt was so beautiful that cwn, who is gay as hell, saw her for the first time and went ‘holy shit she’s otherworldly. I wonder if mo ran likes her 😔”, meanwhile mo ran was standing there like  https://t.co/UK5DZrmYU4",en,[],[],2889554488,2889554488,seivarden,🌸 Yuheng of the Night Sky 🌸,5,18,https://twitter.com/seivarden/status/1431379713302355968,[],['https://pbs.twimg.com/tweet_video_thumb/E91IQlCX0AM2gT1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IQlCX0AM2gT1.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,"I love how sqt was so beautiful that cwn, who is gay as hell, saw her for the first time and went ‘holy shit she’s otherworldly. I wonder if mo ran likes her 😔”, meanwhile mo ran was standing there like",False,41
5388,7406,26854,26854,26854,26854,26854,26854,27142,999,1431354899720294412,1431350420346187786,1630096576000.0,2021-08-27 16:36:16,-400,,@ARDENTACRIMONY // nooooooo!! They took my bad cop and I didn’t get to play with him…  https://t.co/iB0v4K0BZf,en,[],[],764071194,764071194,SonOfBlessings,Ben Featherstone,5,16,https://twitter.com/SonOfBlessings/status/1431354899720294412,[],['https://pbs.twimg.com/tweet_video_thumb/E90xsO8XIAYHJV_.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90xsO8XIAYHJV_.jpg,False,1,1,0,,.gif,,,,,,,"[{'screen_name': 'ARDENTACRIMONY', 'name': '⇢ ᴅᴇᴛ. ᴄʟᴀʀᴋ', 'id': '1268483800176132097'}]",,,,,// nooooooo!! They took my bad cop and I didn’t get to play with him…,True,15
11903,13921,47377,47377,47377,47377,47377,47377,47859,1641,1431499077980540930,1431483402708865030,1630130950000.0,2021-08-28 02:09:10,-400,,"@CamilaOrtiTV @annecweather @fox12oregon But @fox12oregon and @fox12weather  is not gonna be the same with out her. But everything has a begining has to end, is gonna be a good new era for her.  Thank you  Anne Campolongo for always give us the weather,  l wish you the BEST. 🙄😥😊🌻  https://t.co/NAYU8Ynzi3",en,[],[],993022989909180416,993022989909180416,MarioRamirezJr7,LoboAbandonad0🐺😎🙄🤔😷,6,2,https://twitter.com/MarioRamirezJr7/status/1431499077980540930,[],['https://pbs.twimg.com/tweet_video_thumb/E9200b7VgAcI6R2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9200b7VgAcI6R2.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'CamilaOrtiTV', 'name': 'Camila Orti', 'id': '326377745'}, {'screen_name': 'annecweather', 'name': 'Anne Campolongo KPTV', 'id': '743876056524808193'}, {'screen_name': 'fox12oregon', 'name': 'Fox12Oregon', 'id': '15564045'}]",,,,,"But and is not gonna be the same with out her. But everything has a begining has to end, is gonna be a good new era for her. Thank you Anne Campolongo for always give us the weather, l wish you the BEST. 🙄😥😊🌻",True,44
3844,5862,22030,22030,22030,22030,22030,22030,22272,154,1431319556312678401,1431319556312678401,1630088149000.0,2021-08-27 14:15:49,-400,,"ATTENTION ALL #ANTIVAX #ANTIVACCINE  #HEALTHCAREWORKERS: GTF out of your hospitals. Lemme drop some Shakespeare: you most notable cowards, infinite and endless liars, the owners of no one good quality. Bye  https://t.co/d6hvOFLVIr",en,"['antivax', 'antivaccine', 'healthcareworkers']",[],1375559913414463492,1375559913414463492,RoyTheWriter1,All My Friends Call me Roybot🏳️‍🌈,5,14,https://twitter.com/RoyTheWriter1/status/1431319556312678401,[],['https://pbs.twimg.com/tweet_video_thumb/E90RjELXoAM6zeu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RjELXoAM6zeu.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"ATTENTION ALL ANTIVAX ANTIVACCINE HEALTHCAREWORKERS: GTF out of your hospitals. Lemme drop some Shakespeare: you most notable cowards, infinite and endless liars, the owners of no one good quality. Bye",False,30
8840,10858,37690,37690,37690,37690,37690,37690,38079,1904,1431434895557992448,1431434895557992448,1630115648000.0,2021-08-27 21:54:08,-400,,↓ LIVE ↓  &gt;&gt;&gt;  https://t.co/r0vyNxJvDv &lt;&lt;&lt;  back with another Valorant -&gt; apex stream  RT &amp; TAP IN 📲📲📲  https://t.co/ugqmkMTWOt,en,[],[],2320914337,2320914337,ahad,ahad 😼,5,21,https://twitter.com/ahad/status/1431434895557992448,['http://twitch.tv/ahad'],['https://pbs.twimg.com/tweet_video_thumb/E916cZXVEAAXTTh.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E916cZXVEAAXTTh.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,↓ LIVE ↓ &gt;&gt;&gt; &lt;&lt;&lt; back with another Valorant -&gt; apex stream RT &amp; TAP IN 📲📲📲,False,17
10440,12458,42807,42807,42807,42807,42807,42807,43240,1036,1431469083913031681,1431437210742673417,1630123799000.0,2021-08-28 00:09:59,-400,,Grandal goes yard again to make it 17-10 @whitesox in the 8th inning  https://t.co/d7EiOBidUS,en,[],[],196452939,196452939,JoshuaMellin,Joshua Mellin,6,0,https://twitter.com/JoshuaMellin/status/1431469083913031681,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZhxPXsAMSz9o.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZhxPXsAMSz9o.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Grandal goes yard again to make it 17-10 in the 8th inning,False,12
967,2985,12598,12598,12598,12598,12598,12598,12739,682,1431244625591914498,1431244625591914498,1630070284000.0,2021-08-27 09:18:04,-400,,Terrorism is as high as it's ever been: Rep. Gonzales  https://t.co/OmXRiiwSQV via @YouTube GET OUT OF OUR W/H YOU THIEF BIDEN.. and give what you STOLE back to @PresTrump 😕😒[ and wake the H#LL up..] 😡  https://t.co/x7bDhEdKTk,en,[],[],1852039256,1852039256,brianpaulbarton,( Pres Elect- ) brian paul barton,5,9,https://twitter.com/brianpaulbarton/status/1431244625591914498,['https://youtu.be/INLEZmt3Vz4'],['https://pbs.twimg.com/tweet_video_thumb/E9zNZX4X0AE9SUN.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNZX4X0AE9SUN.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Terrorism is as high as it's ever been: Rep. Gonzales via GET OUT OF OUR W/H YOU THIEF BIDEN.. and give what you STOLE back to 😕😒[ and wake the HLL up..] 😡,False,33
5575,7593,27412,27412,27412,27412,27412,27412,27706,1563,1431354834561769478,1431354511696842759,1630096560000.0,2021-08-27 16:36:00,-400,,@DocumentingBTC Trust the Plan.  https://t.co/D2uGSoePI0,en,[],[],1412806501543157761,1412806501543157761,ShittyShitcoins,ShittyShitcoinsNFT / Few understand this.,5,16,https://twitter.com/ShittyShitcoins/status/1431354834561769478,[],['https://pbs.twimg.com/tweet_video_thumb/E90xlOVX0AYj8jE.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90xlOVX0AYj8jE.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'DocumentingBTC', 'name': 'Documenting Bitcoin 📄', 'id': '1337780902680809474'}]",,,,,Trust the Plan.,True,3
8248,10266,35767,35767,35767,35767,35767,35767,36131,1970,1431416545620774912,1431414493612023810,1630111273000.0,2021-08-27 20:41:13,-400,,@SDJ5K This guy  https://t.co/2SADYP1qY6,en,[],[],1334258665654775815,1334258665654775815,AloneTeenSoxFan,Let’s Win a World Series Teen Sox Fan,5,20,https://twitter.com/AloneTeenSoxFan/status/1431416545620774912,[],['https://pbs.twimg.com/tweet_video_thumb/E91pwH1WYAUqavx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91pwH1WYAUqavx.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'SDJ5K', 'name': 'Sammy Davis Jr. 5000', 'id': '346736449'}]",,,,,This guy,True,2
2973,4991,19170,19170,19170,19170,19170,19170,19389,1300,1431287813702512641,1431287813702512641,1630080581000.0,2021-08-27 12:09:41,-400,,No one gets to speak ill of Ross Geller on my watch. Hahahee  https://t.co/f7dQmCNF6d,en,[],[],62470443,62470443,berniewestside,Bern,5,12,https://twitter.com/berniewestside/status/1431287813702512641,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0rQBUYAMhsMO.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0rQBUYAMhsMO.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,No one gets to speak ill of Ross Geller on my watch. Hahahee,False,13
1500,3518,14371,14371,14371,14371,14371,14371,14533,471,1431267033187033094,1431238267450626057,1630075627000.0,2021-08-27 10:47:07,-400,,@marlene4719 @STabbytosavit @mem_reddog Florida  “The Grim Reaper State!”  https://t.co/v7f1IpBYMO,en,[],[],331317907,331317907,JanZaxBee,JanZaxBee 😷,5,10,https://twitter.com/JanZaxBee/status/1431267033187033094,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhx1GXIAoI9AX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhx1GXIAoI9AX.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'marlene4719', 'name': 'Marlene Robertson', 'id': '1289991425036345346'}, {'screen_name': 'STabbytosavit', 'name': 'Sandra Tabbytosavit 🆘 🥁', 'id': '1034868411354861568'}, {'screen_name': 'mem_reddog', 'name': 'Michael Loves Democracy', 'id': '831649277881491457'}]",,,,, reddog Florida “The Grim Reaper State!”,True,6
3961,5979,22442,22442,22442,22442,22442,22442,22689,571,1431319513635729413,1431319513635729413,1630088139000.0,2021-08-27 14:15:39,-400,,just u wait till cb szn is over .. just yall fuckin wait  https://t.co/qNZ3INSuUl,en,[],[],1307718410273525761,1307718410273525761,httphwanq,brie ღ⚡️,5,14,https://twitter.com/httphwanq/status/1431319513635729413,[],['https://pbs.twimg.com/tweet_video_thumb/E90RgWDX0AUD4Wb.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RgWDX0AUD4Wb.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,just u wait till cb szn is over .. just yall fuckin wait,False,13
3246,5264,20047,20047,20047,20047,20047,20047,20272,165,1431307751930564610,1405820360730288129,1630085335000.0,2021-08-27 13:28:55,-400,,@bucsfan98b chugga chugga chugga chugga  https://t.co/eNO1c1lPNh,en,[],[],1340204209954820096,1340204209954820096,Buccamaniacs,Buccamaniacs 🥳 CAD 🥳,5,13,https://twitter.com/Buccamaniacs/status/1431307751930564610,[],['https://pbs.twimg.com/tweet_video_thumb/E90GzpEUcAAQb6y.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90GzpEUcAAQb6y.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'bucsfan98b', 'name': 'josh 🤬', 'id': '1564590175'}]",,,,,chugga chugga chugga chugga,True,4
10361,12379,42573,42573,42573,42573,42573,42573,43004,800,1431469129417043968,1431468703292473346,1630123810000.0,2021-08-28 00:10:10,-400,,@RyanMcGuffey Pretty good example of the season the Cubs are having.  https://t.co/U6iaeD7Lni,en,[],[],39134024,39134024,WeekendGabe,follow @WeekendatGabes,6,0,https://twitter.com/WeekendGabe/status/1431469129417043968,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZlRRWUAAD2UA.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZlRRWUAAD2UA.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'RyanMcGuffey', 'name': 'Ryan McGuffey', 'id': '102807189'}]",,,,,Pretty good example of the season the Cubs are having.,True,10
5583,7601,27429,27429,27429,27429,27429,27429,27723,1580,1431354833441681408,1431354833441681408,1630096560000.0,2021-08-27 16:36:00,-400,,"Today we are celebrating the birthday of our friends over at @Highnoon_casino!   Head over now and show them some birthday love, and you may just lasso some great rewards too!  Ts and Cs apply  https://t.co/yODkYI6VWV",en,[],[],2280702342,2280702342,LuckyRedCasino,Lucky Red Casino,5,16,https://twitter.com/LuckyRedCasino/status/1431354833441681408,[],['https://pbs.twimg.com/tweet_video_thumb/E9OFRkRWQAUNh3r.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9OFRkRWQAUNh3r.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"Today we are celebrating the birthday of our friends over at  casino! Head over now and show them some birthday love, and you may just lasso some great rewards too! Ts and Cs apply",False,34
3777,5795,21838,21838,21838,21838,21838,21838,22078,1971,1431307570870988804,1431305908194324485,1630085291000.0,2021-08-27 13:28:11,-400,,@leashamichelle You think I’m gone agree  https://t.co/AGMtozfNK4,en,[],[],2946870059,2946870059,BlackNoKodak,Vonta.,5,13,https://twitter.com/BlackNoKodak/status/1431307570870988804,[],['https://pbs.twimg.com/tweet_video_thumb/E90GpXGXMAgauIP.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90GpXGXMAgauIP.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'leashamichelle', 'name': 'michelle🌸', 'id': '1041179171375013894'}]",,,,,You think I’m gone agree,True,5
5634,7652,27602,27602,27602,27602,27602,27602,27900,1757,1431354815460880386,1431330785227939846,1630096555000.0,2021-08-27 16:35:55,-400,,@ThatEricAlper AC/DC 'If You Want Blood'  https://t.co/pF0Qvk421r,en,[],[],908425638,908425638,PaulDeThroeUSA,Paul DeThroe,5,16,https://twitter.com/PaulDeThroeUSA/status/1431354815460880386,[],['https://pbs.twimg.com/tweet_video_thumb/E90xnHSWQAAbmoa.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90xnHSWQAAbmoa.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ThatEricAlper', 'name': 'Eric Alper 🎧', 'id': '22018221'}]",,,,,AC/DC 'If You Want Blood',True,5
